GroupID,TaskID,JobID,MatchID,Level,BestLevel,NumSources
1058117,34448,34448,6000215841468,0,20,27
1058117,34448,34448,6000223878035,0,16,21
1058117,34448,34448,6000224475975,0,20,27
1058117,34448,34448,6000224475992,0,18,20
1058117,34448,34448,6000224475994,0,21,28
1058117,34448,34448,6000271245367,0,16,24
1058117,34448,34448,6000271362706,0,12,26
1058117,34448,34448,6000271364039,0,17,22
87920,34473,34473,4252265959,0,1,25
300953,34474,34474,4218147707,0,0,20
300953,34474,34474,4218147718,0,0,25
300953,34474,34474,4218147812,0,0,25
300953,34474,34474,4218148256,0,0,25
300953,34474,34474,4218148345,0,0,25
300953,34474,34474,4218148511,0,0,25
300953,34474,34474,4218148818,0,0,25
300953,34474,34474,4218148948,0,0,25
300953,34474,34474,4218149073,0,0,25
300953,34474,34474,4218149097,0,0,25
300953,34474,34474,4218149223,0,0,24
300953,34474,34474,4218149286,0,0,24
300953,34474,34474,4218149311,0,0,25
300953,34474,34474,4218149675,0,0,25
300953,34474,34474,4218149882,0,0,25
300953,34474,34474,4218149927,0,0,20
300953,34474,34474,4218150011,0,0,23
300953,34474,34474,4218150047,0,0,25
300953,34474,34474,4218150058,0,0,21
300953,34474,34474,4218150258,0,0,23
300953,34474,34474,4218151025,0,0,25
300953,34474,34474,4218151320,0,0,24
300953,34474,34474,4218151714,0,0,25
300953,34474,34474,4218151724,0,0,25
300953,34474,34474,4218151859,0,0,23
300953,34474,34474,4218152097,0,0,25
1025962,34491,34491,6000222512428,0,1,23
1025962,34491,34491,6000222512512,0,1,24
1009179,34503,34503,6000180506557,0,0,20
1009179,34503,34503,6000180506560,0,0,20
1009179,34503,34503,6000180506562,0,0,20
1009179,34503,34503,6000180506564,0,0,20
1009179,34503,34503,6000180506566,0,0,20
1009179,34503,34503,6000180506571,0,0,20
1009179,34503,34503,6000180506572,0,0,20
1009179,34503,34503,6000180506575,0,0,20
1009179,34503,34503,6000180506576,0,0,20
1009179,34503,34503,6000180506577,0,0,20
1009179,34503,34503,6000180506579,0,0,20
1009179,34503,34503,6000180506581,0,0,20
1009179,34503,34503,6000180506582,0,0,20
1009179,34503,34503,6000180506587,0,0,20
1009179,34503,34503,6000180506591,0,0,20
1009179,34503,34503,6000180506594,0,0,20
1009179,34503,34503,6000180506596,0,0,20
1009179,34503,34503,6000180506597,0,0,20
1009179,34503,34503,6000180506599,0,1,20
1009179,34503,34503,6000180506602,0,1,20
1009179,34503,34503,6000180506603,0,0,20
1009179,34503,34503,6000180506605,0,0,20
1009179,34503,34503,6000180506609,0,1,21
1009179,34503,34503,6000180506610,0,0,20
1009179,34503,34503,6000180506620,0,0,20
1009179,34503,34503,6000180506621,0,0,20
1009179,34503,34503,6000180506625,0,0,20
1009179,34503,34503,6000180506628,0,0,20
1009179,34503,34503,6000180506632,0,0,20
1009179,34503,34503,6000180506637,0,0,20
1009179,34503,34503,6000180506642,0,0,20
1009179,34503,34503,6000180506643,0,0,20
1009179,34503,34503,6000180506645,0,0,20
1009179,34503,34503,6000180506648,0,0,20
1009179,34503,34503,6000180506651,0,0,20
1009179,34503,34503,6000180506657,0,0,20
1009179,34503,34503,6000180506659,0,0,20
1009179,34503,34503,6000180506664,0,0,20
1009179,34503,34503,6000180506665,0,0,20
1009179,34503,34503,6000180506675,0,0,20
1009179,34503,34503,6000180506683,0,0,20
1009179,34503,34503,6000180506686,0,1,22
1009179,34503,34503,6000180506687,0,0,20
1009179,34503,34503,6000180506688,0,0,20
1009179,34503,34503,6000180506690,0,0,20
1009179,34503,34503,6000180506691,0,0,20
1009179,34503,34503,6000180506692,0,0,20
1009179,34503,34503,6000180506694,0,0,20
1009179,34503,34503,6000180506696,0,0,20
1009179,34503,34503,6000180506697,0,0,20
1009179,34503,34503,6000180506699,0,0,20
1009179,34503,34503,6000180506704,0,0,20
1009179,34503,34503,6000180506706,0,0,20
1009179,34503,34503,6000180506707,0,0,20
1009179,34503,34503,6000180506711,0,0,20
1009179,34503,34503,6000180506712,0,0,20
1009179,34503,34503,6000180506716,0,0,20
1009179,34503,34503,6000180506721,0,0,20
1009179,34503,34503,6000180506729,0,0,20
1009179,34503,34503,6000180506730,0,0,20
1009179,34503,34503,6000180506731,0,0,20
1009179,34503,34503,6000180506732,0,0,20
1009179,34503,34503,6000180506735,0,0,20
1009179,34503,34503,6000180506739,0,0,20
1009179,34503,34503,6000180506741,0,0,20
1009179,34503,34503,6000180506742,0,0,20
1009179,34503,34503,6000180506745,0,1,20
1009179,34503,34503,6000180506746,0,1,25
1009179,34503,34503,6000180506750,0,0,20
1009179,34503,34503,6000180506757,0,0,20
1009179,34503,34503,6000180506759,0,0,20
1009179,34503,34503,6000180506760,0,0,20
1009179,34503,34503,6000180506762,0,0,20
1009179,34503,34503,6000180506767,0,0,20
1009179,34503,34503,6000180506769,0,0,20
1009179,34503,34503,6000180506770,0,0,20
1009179,34503,34503,6000180506778,0,0,20
1009179,34503,34503,6000180506783,0,0,20
1009179,34503,34503,6000180506784,0,0,20
1009179,34503,34503,6000180506786,0,0,20
1009179,34503,34503,6000180506788,0,0,20
1009179,34503,34503,6000180506791,0,0,20
1009179,34503,34503,6000180506794,0,0,20
1009179,34503,34503,6000180506797,0,0,20
1009179,34503,34503,6000180506798,0,0,20
1009179,34503,34503,6000180506799,0,0,20
1009179,34503,34503,6000180506805,0,0,20
1009179,34503,34503,6000180506809,0,0,20
1009179,34503,34503,6000180506814,0,0,20
1009179,34503,34503,6000180506816,0,0,20
1009179,34503,34503,6000180506817,0,0,20
1009179,34503,34503,6000180506824,0,0,20
1009179,34503,34503,6000180506827,0,0,20
1009179,34503,34503,6000180506829,0,0,20
1009179,34503,34503,6000180506836,0,0,20
1009179,34503,34503,6000180506843,0,0,20
1009179,34503,34503,6000180506854,0,0,20
1009179,34503,34503,6000224324535,0,1,20
516396,34520,34520,4241316812,0,0,22
516396,34520,34520,4241318071,0,0,22
516396,34520,34520,4241325424,0,0,22
516396,34520,34520,4241325775,0,0,21
516396,34520,34520,4241539384,0,0,21
516396,34520,34520,4241539697,0,0,21
516396,34520,34520,4241539702,0,0,21
56737,34533,34533,4000862616632,0,1,26
56737,34533,34533,4000862616698,0,1,25
56737,34533,34533,4000862616843,0,1,20
56737,34533,34533,4000862616883,0,1,20
1008369,34553,34553,6000153239737,0,1,21
1008369,34553,34553,6000153239760,0,1,29
1008369,34553,34553,6000153239950,0,2,20
1008369,34553,34553,6000153239980,0,2,21
1008369,34553,34553,6000153257507,0,2,20
1073493,34580,34580,6000394291218,0,1,30
1073493,34580,34580,6000394291219,0,0,30
1073493,34580,34580,6000394291222,0,0,30
1073493,34580,34580,6000394291223,0,0,30
1073493,34580,34580,6000394291225,0,0,24
1073493,34580,34580,6000394291227,0,0,30
1073493,34580,34580,6000394291230,0,0,20
1073493,34580,34580,6000394291231,0,0,29
1073493,34580,34580,6000394291233,0,0,24
1073493,34580,34580,6000394291234,0,1,25
1073493,34580,34580,6000394291238,0,0,26
1073493,34580,34580,6000394291240,0,0,21
1073493,34580,34580,6000394291245,0,0,27
1073493,34580,34580,6000394291246,0,0,24
1073493,34580,34580,6000394291247,0,0,29
1073493,34580,34580,6000394291250,0,0,30
1073493,34580,34580,6000394291251,0,1,27
1073493,34580,34580,6000394291252,0,0,27
1073493,34580,34580,6000394291253,0,0,21
1073493,34580,34580,6000394291254,0,0,30
1073493,34580,34580,6000394291255,0,0,30
1073493,34580,34580,6000394291256,0,0,26
1073493,34580,34580,6000394291257,0,0,29
1073493,34580,34580,6000394291259,0,0,29
1073493,34580,34580,6000394291260,0,0,21
1073493,34580,34580,6000394291264,0,1,27
1073493,34580,34580,6000394291266,0,0,30
1073493,34580,34580,6000394291268,0,0,21
1073493,34580,34580,6000394291273,0,0,23
1073493,34580,34580,6000394291274,0,0,29
1073493,34580,34580,6000394291275,0,0,20
1073493,34580,34580,6000394291277,0,0,27
1073493,34580,34580,6000394291282,0,0,30
1073493,34580,34580,6000394291283,0,0,23
1073493,34580,34580,6000394291286,0,1,25
1073493,34580,34580,6000394291288,0,0,24
1073493,34580,34580,6000394291295,0,0,30
1073493,34580,34580,6000394291296,0,0,29
1073493,34580,34580,6000394291297,0,0,30
1073493,34580,34580,6000394291298,0,0,30
1073493,34580,34580,6000394291299,0,0,30
1073493,34580,34580,6000394291306,0,0,30
1073493,34580,34580,6000394291307,0,0,23
1073493,34580,34580,6000394291308,0,0,24
1073493,34580,34580,6000394291309,0,0,20
1073493,34580,34580,6000394291311,0,0,25
1073493,34580,34580,6000394291320,0,0,30
1073493,34580,34580,6000394291321,0,0,30
1073493,34580,34580,6000394291329,0,0,20
1073493,34580,34580,6000394291336,0,0,23
1073493,34580,34580,6000394291340,0,0,30
1073493,34580,34580,6000394291342,0,0,24
1073493,34580,34580,6000394291343,0,0,26
1073493,34580,34580,6000394291347,0,0,27
1073493,34580,34580,6000394291348,0,0,26
1073493,34580,34580,6000394291349,0,0,25
1073493,34580,34580,6000394291350,0,0,25
1073493,34580,34580,6000394291351,0,0,28
1073493,34580,34580,6000394291352,0,0,28
1073493,34580,34580,6000394291354,0,0,24
1073493,34580,34580,6000394291357,0,0,27
1073493,34580,34580,6000394291359,0,0,24
1073493,34580,34580,6000394291360,0,0,21
1073493,34580,34580,6000394291364,0,0,30
1073493,34580,34580,6000394291366,0,0,30
1073493,34580,34580,6000394291369,0,0,24
1073493,34580,34580,6000394291370,0,0,23
1073493,34580,34580,6000394291376,0,0,24
1073493,34580,34580,6000394291377,0,1,29
1073493,34580,34580,6000394291378,0,0,22
1073493,34580,34580,6000394291380,0,0,25
1073493,34580,34580,6000394291384,0,1,25
1073493,34580,34580,6000394291385,0,0,24
1073493,34580,34580,6000394291386,0,1,21
1073493,34580,34580,6000394291391,0,0,23
1073493,34580,34580,6000394291393,0,1,27
1073493,34580,34580,6000394291395,0,0,29
1073493,34580,34580,6000394291397,0,0,27
1073493,34580,34580,6000394291400,0,0,30
1073493,34580,34580,6000394291402,0,0,30
1073493,34580,34580,6000394291403,0,0,20
1073493,34580,34580,6000394291411,0,0,24
1073493,34580,34580,6000394291414,0,0,30
1073493,34580,34580,6000394291416,0,0,21
1073493,34580,34580,6000394291419,0,0,23
1073493,34580,34580,6000394291421,0,0,24
1073493,34580,34580,6000394291422,0,0,30
1073493,34580,34580,6000394291423,0,0,20
1073493,34580,34580,6000394291424,0,0,24
1073493,34580,34580,6000394291426,0,0,24
1073493,34580,34580,6000394291430,0,0,27
1073493,34580,34580,6000394291433,0,0,24
1073493,34580,34580,6000394291434,0,0,27
1073493,34580,34580,6000394291435,0,0,20
1073493,34580,34580,6000394291437,0,0,21
1073493,34580,34580,6000394291441,0,0,26
1073493,34580,34580,6000394291443,0,0,24
1073493,34580,34580,6000394291444,0,0,23
1073493,34580,34580,6000394291445,0,0,24
1073493,34580,34580,6000394291447,0,0,24
1073493,34580,34580,6000394291449,0,0,29
1073493,34580,34580,6000394291452,0,0,24
1073493,34580,34580,6000394291454,0,0,21
1073493,34580,34580,6000394291455,0,0,30
1073493,34580,34580,6000394291456,0,0,29
1073493,34580,34580,6000394291458,0,0,25
1073493,34580,34580,6000394291461,0,0,20
1073493,34580,34580,6000394291463,0,2,28
1073493,34580,34580,6000394291466,0,0,28
1073493,34580,34580,6000394291468,0,0,26
1073493,34580,34580,6000394291470,0,0,30
1073493,34580,34580,6000394291471,0,0,24
1073493,34580,34580,6000394291472,0,0,24
1073493,34580,34580,6000394291473,0,0,24
1073493,34580,34580,6000394291474,0,0,26
1073493,34580,34580,6000394291476,0,0,21
1073493,34580,34580,6000394291477,0,0,30
1073493,34580,34580,6000394291481,0,0,25
1073493,34580,34580,6000394291488,0,0,24
1073493,34580,34580,6000394291490,0,0,30
1073493,34580,34580,6000394291491,0,0,27
1073493,34580,34580,6000394291493,0,0,23
1073493,34580,34580,6000394291494,0,0,23
1073493,34580,34580,6000394291496,0,0,30
1073493,34580,34580,6000394291497,0,1,30
1073493,34580,34580,6000394291500,0,0,30
1073493,34580,34580,6000394291502,0,0,24
1073493,34580,34580,6000394291507,0,0,29
1073493,34580,34580,6000394291511,0,0,24
1073493,34580,34580,6000397841998,0,1,25
87237,34591,34591,4000706311136,0,1,20
87237,34591,34591,4000706311462,0,1,20
1073228,34598,34598,6000394450996,0,0,29
1073228,34598,34598,6000394450997,0,0,29
1073228,34598,34598,6000394450998,0,0,29
1073228,34598,34598,6000394450999,0,0,29
1073228,34598,34598,6000394451000,0,0,29
1073228,34598,34598,6000394451003,0,0,26
1073228,34598,34598,6000394451004,0,0,29
1073228,34598,34598,6000394451010,0,0,26
1073228,34598,34598,6000394451012,0,0,22
1073228,34598,34598,6000394451016,0,0,29
1073228,34598,34598,6000394451018,0,0,29
1073228,34598,34598,6000394451019,0,0,29
1073228,34598,34598,6000394451022,0,0,20
1073228,34598,34598,6000394451023,0,1,29
1073228,34598,34598,6000394451025,0,0,22
1073228,34598,34598,6000394451027,0,1,22
1073228,34598,34598,6000394451028,0,1,23
1073228,34598,34598,6000394451030,0,0,22
1073228,34598,34598,6000394451032,0,0,26
1073228,34598,34598,6000394451034,0,0,26
1073228,34598,34598,6000394451035,0,0,22
1073228,34598,34598,6000394451037,0,0,29
1073228,34598,34598,6000394451040,0,0,22
1073228,34598,34598,6000394451041,0,0,26
1073228,34598,34598,6000394451042,0,0,29
1073228,34598,34598,6000394451043,0,0,29
1073228,34598,34598,6000394451044,0,0,29
1073228,34598,34598,6000394451047,0,0,22
1073228,34598,34598,6000394451049,0,0,23
1073228,34598,34598,6000394451050,0,0,29
1073228,34598,34598,6000394451052,0,0,25
1073228,34598,34598,6000394451055,0,0,22
1073228,34598,34598,6000394451057,0,0,29
1073228,34598,34598,6000394451059,0,0,22
1073228,34598,34598,6000394451060,0,0,29
1073228,34598,34598,6000394451063,0,0,29
1073228,34598,34598,6000394451064,0,0,29
1073228,34598,34598,6000394451072,0,0,29
1073228,34598,34598,6000394451074,0,0,29
1073228,34598,34598,6000394451076,0,0,29
1073228,34598,34598,6000394451077,0,0,22
1073228,34598,34598,6000394451080,0,0,27
1073228,34598,34598,6000394451082,0,0,22
1073228,34598,34598,6000394451085,0,0,22
1073228,34598,34598,6000394451088,0,0,22
1073228,34598,34598,6000394451089,0,0,29
1073228,34598,34598,6000394451094,0,0,29
1073228,34598,34598,6000394451095,0,0,21
1073228,34598,34598,6000394451098,0,0,28
1073228,34598,34598,6000394451101,0,1,27
1073228,34598,34598,6000394451105,0,0,22
1073228,34598,34598,6000394451106,0,0,29
1073228,34598,34598,6000394451111,0,0,29
1073228,34598,34598,6000394451112,0,0,22
1073228,34598,34598,6000394451113,0,0,29
1073228,34598,34598,6000394451114,0,0,29
1073228,34598,34598,6000394451117,0,0,29
1073228,34598,34598,6000394451119,0,0,29
1073228,34598,34598,6000394451120,0,1,29
1073228,34598,34598,6000394451124,0,0,22
1073228,34598,34598,6000394451127,0,0,29
1073228,34598,34598,6000394451129,0,0,22
1073228,34598,34598,6000394451131,0,0,22
1073228,34598,34598,6000394451133,0,1,26
1073228,34598,34598,6000394451134,0,0,22
1073228,34598,34598,6000394451135,0,0,29
1073228,34598,34598,6000394451136,0,0,29
1073228,34598,34598,6000394451138,0,0,28
1073228,34598,34598,6000394451139,0,0,29
1073228,34598,34598,6000394451142,0,1,23
1073228,34598,34598,6000394451144,0,0,22
1073228,34598,34598,6000394451145,0,0,22
1073228,34598,34598,6000394451147,0,0,22
1073228,34598,34598,6000394451149,0,0,23
1073228,34598,34598,6000394451150,0,0,29
1073228,34598,34598,6000394451153,0,0,20
1073228,34598,34598,6000394451154,0,0,22
1073228,34598,34598,6000394451155,0,0,29
1073228,34598,34598,6000394451156,0,0,20
1073228,34598,34598,6000394451158,0,0,22
1073228,34598,34598,6000394451159,0,0,27
1073228,34598,34598,6000394451160,0,0,29
1073228,34598,34598,6000394451163,0,0,29
1073228,34598,34598,6000394451166,0,0,29
1073228,34598,34598,6000394451168,0,0,29
1073228,34598,34598,6000394451170,0,0,29
1073228,34598,34598,6000394451171,0,0,22
1073228,34598,34598,6000394451174,0,0,29
1073228,34598,34598,6000394451175,0,0,26
1073228,34598,34598,6000394451176,0,0,29
1073228,34598,34598,6000394451177,0,0,20
1073228,34598,34598,6000394451178,0,0,25
1073228,34598,34598,6000394451180,0,0,22
1073228,34598,34598,6000394451181,0,0,29
1073228,34598,34598,6000394451182,0,0,29
1073228,34598,34598,6000394451185,0,0,23
1073228,34598,34598,6000394451187,0,0,22
1073228,34598,34598,6000394451190,0,0,22
1073228,34598,34598,6000394451192,0,0,22
1073228,34598,34598,6000394451193,0,0,28
1073228,34598,34598,6000394451194,0,0,29
1073228,34598,34598,6000394451197,0,0,25
1073228,34598,34598,6000394451199,0,0,29
1073228,34598,34598,6000394451200,0,1,29
1073228,34598,34598,6000394451205,0,0,29
1073228,34598,34598,6000394451211,0,0,23
1073228,34598,34598,6000394451212,0,0,29
1073228,34598,34598,6000394451214,0,0,29
1073228,34598,34598,6000394451216,0,0,29
1073228,34598,34598,6000394451217,0,0,20
1073228,34598,34598,6000394451218,0,0,22
1073228,34598,34598,6000394451223,0,0,29
1073228,34598,34598,6000394451224,0,0,29
1073228,34598,34598,6000394451226,0,0,24
1073228,34598,34598,6000394451228,0,0,29
1073228,34598,34598,6000394451230,0,0,22
1073228,34598,34598,6000394451233,0,0,29
1073228,34598,34598,6000394451234,0,1,25
1073228,34598,34598,6000394451235,0,1,26
1073228,34598,34598,6000394451236,0,0,24
1073228,34598,34598,6000394451246,0,0,24
1073228,34598,34598,6000394451247,0,0,29
1073228,34598,34598,6000394451249,0,0,22
1073228,34598,34598,6000394451252,0,0,22
1073228,34598,34598,6000394451258,0,0,29
1073228,34598,34598,6000394451261,0,0,29
1073228,34598,34598,6000394451264,0,0,26
1073228,34598,34598,6000394451265,0,0,28
1073228,34598,34598,6000394451268,0,0,20
1073228,34598,34598,6000394451271,0,0,26
1073228,34598,34598,6000394451272,0,0,29
1073228,34598,34598,6000394451274,0,0,29
1073228,34598,34598,6000394451280,0,0,25
1073228,34598,34598,6000394451281,0,0,21
1073228,34598,34598,6000394451290,0,0,29
1073228,34598,34598,6000394451292,0,0,29
1073228,34598,34598,6000394451293,0,0,25
1073228,34598,34598,6000394451295,0,0,22
1073228,34598,34598,6000394451297,0,0,29
1073228,34598,34598,6000394451299,0,0,22
1073228,34598,34598,6000394451300,0,0,20
1073228,34598,34598,6000394451302,0,0,29
1073228,34598,34598,6000394451303,0,0,29
1073228,34598,34598,6000394451305,0,0,29
1073228,34598,34598,6000394451308,0,0,29
1073228,34598,34598,6000394451311,0,1,26
1073228,34598,34598,6000394451312,0,1,29
1073228,34598,34598,6000394451313,0,0,29
1073228,34598,34598,6000394451314,0,0,25
1073228,34598,34598,6000394451315,0,0,21
1073228,34598,34598,6000394451316,0,0,29
1073228,34598,34598,6000394451317,0,0,29
1073228,34598,34598,6000394451319,0,0,29
1073228,34598,34598,6000394451320,0,0,29
1073228,34598,34598,6000394451321,0,0,22
1073228,34598,34598,6000394451323,0,1,30
1026137,34613,34613,6000161545601,0,0,20
1026137,34613,34613,6000161545616,0,0,20
1026137,34613,34613,6000161545626,0,0,20
1026137,34613,34613,6000161545630,0,0,20
1026137,34613,34613,6000161545637,0,0,20
1026137,34613,34613,6000161545647,0,0,20
1026137,34613,34613,6000161545648,0,0,20
1026137,34613,34613,6000161545650,0,1,20
1026137,34613,34613,6000161545652,0,0,20
1026137,34613,34613,6000161545677,0,1,22
1026137,34613,34613,6000161545685,0,3,30
1026137,34613,34613,6000161545693,0,0,20
1026137,34613,34613,6000161545696,0,0,20
1026137,34613,34613,6000161545728,0,0,20
1026137,34613,34613,6000161545730,0,0,20
1026137,34613,34613,6000161545731,0,0,20
1026137,34613,34613,6000161545744,0,0,20
1026137,34613,34613,6000161545746,0,0,20
1026137,34613,34613,6000161545755,0,1,20
1026137,34613,34613,6000161545765,0,0,20
1026137,34613,34613,6000161545768,0,0,20
1026137,34613,34613,6000161545776,0,1,25
1026137,34613,34613,6000161545780,0,1,27
1026137,34613,34613,6000161545783,0,1,20
1026137,34613,34613,6000161545785,0,0,20
1026137,34613,34613,6000161545789,0,0,20
1026137,34613,34613,6000161545790,0,0,20
1026137,34613,34613,6000161545794,0,0,20
1026137,34613,34613,6000161545799,0,0,20
1026137,34613,34613,6000161545803,0,0,20
1026137,34613,34613,6000161545805,0,0,20
1026137,34613,34613,6000161545808,0,0,20
1026137,34613,34613,6000161545816,0,0,20
1026137,34613,34613,6000161545817,0,0,20
1026137,34613,34613,6000161545835,0,0,20
1026137,34613,34613,6000161545840,0,1,20
1026137,34613,34613,6000161545848,0,0,20
1026137,34613,34613,6000161545852,0,0,20
1026137,34613,34613,6000161545854,0,0,20
1026137,34613,34613,6000161545861,0,0,20
1026137,34613,34613,6000161545862,0,0,20
1026137,34613,34613,6000161545868,0,0,20
1026137,34613,34613,6000161545874,0,0,20
1026137,34613,34613,6000161545876,0,0,20
1026137,34613,34613,6000161545878,0,0,20
1026137,34613,34613,6000161545880,0,1,25
1026137,34613,34613,6000161545881,0,0,20
1026137,34613,34613,6000161545885,0,0,20
1026137,34613,34613,6000161545894,0,0,20
1026137,34613,34613,6000161545895,0,0,20
1026137,34613,34613,6000161545900,0,0,20
1026137,34613,34613,6000161545904,0,1,25
1026137,34613,34613,6000161545905,0,0,20
1026137,34613,34613,6000161545914,0,0,20
1026137,34613,34613,6000161545915,0,0,20
1026137,34613,34613,6000161545916,0,0,20
